#x (SS)	#y (QS)	#z (QQ)	#c (HS)	#T (K)
1.000000	0.000000	0.000000	0.000000	205.5
1.000000	0.000000	0.000000	0.000000	205.6
1.000000	0.000000	0.000000	0.000000	205.7
1.000000	0.000000	0.000000	0.000000	205.8
1.000000	0.000000	0.000000	0.000000	205.9
1.000000	0.000000	0.000000	0.000000	206.0
1.000000	0.000000	0.000000	0.000000	206.1
1.000000	0.000000	0.000000	0.000000	206.2
1.000000	0.000000	0.000000	0.000000	206.3
1.000000	0.000000	0.000000	0.000000	206.4
1.000000	0.000000	0.000000	0.000000	206.5
1.000000	0.000000	0.000000	0.000000	206.6
1.000000	0.000000	0.000000	0.000000	206.7
1.000000	0.000000	0.000000	0.000000	206.8
1.000000	0.000000	0.000000	0.000000	206.9
1.000000	0.000000	0.000000	0.000000	207.0
1.000000	0.000000	0.000000	0.000000	207.1
1.000000	0.000000	0.000000	0.000000	207.2
1.000000	0.000000	0.000000	0.000000	207.3
1.000000	0.000000	0.000000	0.000000	207.4
1.000000	0.000000	0.000000	0.000000	207.5
1.000000	0.000000	0.000000	0.000000	207.6
1.000000	0.000000	0.000000	0.000000	207.7
1.000000	0.000000	0.000000	0.000000	207.8
1.000000	0.000000	0.000000	0.000000	207.9
1.000000	0.000000	0.000000	0.000000	208.0
1.000000	0.000000	0.000000	0.000000	208.1
1.000000	0.000000	0.000000	0.000000	208.2
1.000000	0.000000	0.000000	0.000000	208.3
1.000000	0.000000	0.000000	0.000000	208.4
1.000000	0.000000	0.000000	0.000000	208.5
1.000000	0.000000	0.000000	0.000000	208.6
1.000000	0.000000	0.000000	0.000000	208.7
1.000000	0.000000	0.000000	0.000000	208.8
1.000000	0.000000	0.000000	0.000000	208.9
1.000000	0.000000	0.000000	0.000000	209.0
1.000000	0.000000	0.000000	0.000000	209.1
1.000000	0.000000	0.000000	0.000000	209.2
1.000000	0.000000	0.000000	0.000000	209.3
1.000000	0.000000	0.000000	0.000000	209.4
1.000000	0.000000	0.000000	0.000000	209.5
1.000000	0.000000	0.000000	0.000000	209.6
1.000000	0.000000	0.000000	0.000000	209.7
1.000000	0.000000	0.000000	0.000000	209.8
1.000000	0.000000	0.000000	0.000000	209.9
1.000000	0.000000	0.000000	0.000000	210.0
1.000000	0.000000	0.000000	0.000000	210.1
1.000000	0.000000	0.000000	0.000000	210.2
1.000000	0.000000	0.000000	0.000000	210.3
1.000000	0.000000	0.000000	0.000000	210.4
1.000000	0.000000	0.000000	0.000000	210.5
1.000000	0.000000	0.000000	0.000000	210.6
1.000000	0.000000	0.000000	0.000000	210.7
1.000000	0.000000	0.000000	0.000000	210.8
1.000000	0.000000	0.000000	0.000000	210.9
1.000000	0.000000	0.000000	0.000000	211.0
1.000000	0.000000	0.000000	0.000000	211.1
1.000000	0.000000	0.000000	0.000000	211.2
1.000000	0.000000	0.000000	0.000000	211.3
1.000000	0.000000	0.000000	0.000000	211.4
1.000000	0.000000	0.000000	0.000000	211.5
1.000000	0.000000	0.000000	0.000000	211.6
1.000000	0.000000	0.000000	0.000000	211.7
1.000000	0.000000	0.000000	0.000000	211.8
1.000000	0.000000	0.000000	0.000000	211.9
1.000000	0.000000	0.000000	0.000000	212.0
1.000000	0.000000	0.000000	0.000000	212.1
1.000000	0.000000	0.000000	0.000000	212.2
1.000000	0.000000	0.000000	0.000000	212.3
1.000000	0.000000	0.000000	0.000000	212.4
1.000000	0.000000	0.000000	0.000000	212.5
1.000000	0.000000	0.000000	0.000000	212.6
1.000000	0.000000	0.000000	0.000000	212.7
1.000000	0.000000	0.000000	0.000000	212.8
1.000000	0.000000	0.000000	0.000000	212.9
1.000000	0.000000	0.000000	0.000000	213.0
1.000000	0.000000	0.000000	0.000000	213.1
1.000000	0.000000	0.000000	0.000000	213.2
1.000000	0.000000	0.000000	0.000000	213.3
1.000000	0.000000	0.000000	0.000000	213.4
1.000000	0.000000	0.000000	0.000000	213.5
1.000000	0.000000	0.000000	0.000000	213.6
1.000000	0.000000	0.000000	0.000000	213.7
1.000000	0.000000	0.000000	0.000000	213.8
1.000000	0.000000	0.000000	0.000000	213.9
1.000000	0.000000	0.000000	0.000000	214.0
1.000000	0.000000	0.000000	0.000000	214.1
1.000000	0.000000	0.000000	0.000000	214.2
1.000000	0.000000	0.000000	0.000000	214.3
1.000000	0.000000	0.000000	0.000000	214.4
1.000000	0.000000	0.000000	0.000000	214.5
1.000000	0.000000	0.000000	0.000000	214.6
1.000000	0.000000	0.000000	0.000000	214.7
1.000000	0.000000	0.000000	0.000000	214.8
1.000000	0.000000	0.000000	0.000000	214.9
1.000000	0.000000	0.000000	0.000000	215.0
1.000000	0.000000	0.000000	0.000000	215.1
1.000000	0.000000	0.000000	0.000000	215.2
1.000000	0.000000	0.000000	0.000000	215.3
1.000000	0.000000	0.000000	0.000000	215.4
1.000000	0.000000	0.000000	0.000000	215.5
1.000000	0.000000	0.000000	0.000000	215.6
1.000000	0.000000	0.000000	0.000000	215.7
1.000000	0.000000	0.000000	0.000000	215.8
1.000000	0.000000	0.000000	0.000000	215.9
1.000000	0.000000	0.000000	0.000000	216.0
1.000000	0.000000	0.000000	0.000000	216.1
1.000000	0.000000	0.000000	0.000000	216.2
1.000000	0.000000	0.000000	0.000000	216.3
1.000000	0.000000	0.000000	0.000000	216.4
1.000000	0.000000	0.000000	0.000000	216.5
1.000000	0.000000	0.000000	0.000000	216.6
1.000000	0.000000	0.000000	0.000000	216.7
1.000000	0.000000	0.000000	0.000000	216.8
1.000000	0.000000	0.000000	0.000000	216.9
1.000000	0.000000	0.000000	0.000000	217.0
1.000000	0.000000	0.000000	0.000000	217.1
1.000000	0.000000	0.000000	0.000000	217.2
1.000000	0.000000	0.000000	0.000000	217.3
1.000000	0.000000	0.000000	0.000000	217.4
1.000000	0.000000	0.000000	0.000000	217.5
1.000000	0.000000	0.000000	0.000000	217.6
1.000000	0.000000	0.000000	0.000000	217.7
1.000000	0.000000	0.000000	0.000000	217.8
1.000000	0.000000	0.000000	0.000000	217.9
1.000000	0.000000	0.000000	0.000000	218.0
1.000000	0.000000	0.000000	0.000000	218.1
1.000000	0.000000	0.000000	0.000000	218.2
1.000000	0.000000	0.000000	0.000000	218.3
1.000000	0.000000	0.000000	0.000000	218.4
1.000000	0.000000	0.000000	0.000000	218.5
1.000000	0.000000	0.000000	0.000000	218.6
1.000000	0.000000	0.000000	0.000000	218.7
1.000000	0.000000	0.000000	0.000000	218.8
1.000000	0.000000	0.000000	0.000000	218.9
1.000000	0.000000	0.000000	0.000000	219.0
1.000000	0.000000	0.000000	0.000000	219.1
1.000000	0.000000	0.000000	0.000000	219.2
1.000000	0.000000	0.000000	0.000000	219.3
1.000000	0.000000	0.000000	0.000000	219.4
1.000000	0.000000	0.000000	0.000000	219.5
1.000000	0.000000	0.000000	0.000000	219.6
1.000000	0.000000	0.000000	0.000000	219.7
1.000000	0.000000	0.000000	0.000000	219.8
1.000000	0.000000	0.000000	0.000000	219.9
1.000000	0.000000	0.000000	0.000000	220.0
1.000000	0.000000	0.000000	0.000000	220.1
1.000000	0.000000	0.000000	0.000000	220.2
1.000000	0.000000	0.000000	0.000000	220.3
1.000000	0.000000	0.000000	0.000000	220.4
1.000000	0.000000	0.000000	0.000000	220.5
1.000000	0.000000	0.000000	0.000000	220.6
1.000000	0.000000	0.000000	0.000000	220.7
1.000000	0.000000	0.000000	0.000000	220.8
1.000000	0.000000	0.000000	0.000000	220.9
1.000000	0.000000	0.000000	0.000000	221.0
1.000000	0.000000	0.000000	0.000000	221.1
1.000000	0.000000	0.000000	0.000000	221.2
1.000000	0.000000	0.000000	0.000000	221.3
1.000000	0.000000	0.000000	0.000000	221.4
1.000000	0.000000	0.000000	0.000000	221.5
1.000000	0.000000	0.000000	0.000000	221.6
1.000000	0.000000	0.000000	0.000000	221.7
1.000000	0.000000	0.000000	0.000000	221.8
1.000000	0.000000	0.000000	0.000000	221.9
1.000000	0.000000	0.000000	0.000000	222.0
1.000000	0.000000	0.000000	0.000000	222.1
1.000000	0.000000	0.000000	0.000000	222.2
1.000000	0.000000	0.000000	0.000000	222.3
1.000000	0.000000	0.000000	0.000000	222.4
1.000000	0.000000	0.000000	0.000000	222.5
1.000000	0.000000	0.000000	0.000000	222.6
1.000000	0.000000	0.000000	0.000000	222.7
1.000000	0.000000	0.000000	0.000000	222.8
1.000000	0.000000	0.000000	0.000000	222.9
1.000000	0.000000	0.000000	0.000000	223.0
1.000000	0.000000	0.000000	0.000000	223.1
1.000000	0.000000	0.000000	0.000000	223.2
1.000000	0.000000	0.000000	0.000000	223.3
1.000000	0.000000	0.000000	0.000000	223.4
1.000000	0.000000	0.000000	0.000000	223.5
1.000000	0.000000	0.000000	0.000000	223.6
1.000000	0.000000	0.000000	0.000000	223.7
1.000000	0.000000	0.000000	0.000000	223.8
1.000000	0.000000	0.000000	0.000000	223.9
1.000000	0.000000	0.000000	0.000000	224.0
1.000000	0.000000	0.000000	0.000000	224.1
1.000000	0.000000	0.000000	0.000000	224.2
1.000000	0.000000	0.000000	0.000000	224.3
1.000000	0.000000	0.000000	0.000000	224.4
1.000000	0.000000	0.000000	0.000000	224.5
1.000000	0.000000	0.000000	0.000000	224.6
1.000000	0.000000	0.000000	0.000000	224.7
1.000000	0.000000	0.000000	0.000000	224.8
1.000000	0.000000	0.000000	0.000000	224.9
1.000000	0.000000	0.000000	0.000000	225.0
1.000000	0.000000	0.000000	0.000000	225.1
1.000000	0.000000	0.000000	0.000000	225.2
1.000000	0.000000	0.000000	0.000000	225.3
1.000000	0.000000	0.000000	0.000000	225.4
1.000000	0.000000	0.000000	0.000000	225.5
1.000000	0.000000	0.000000	0.000000	225.6
1.000000	0.000000	0.000000	0.000000	225.7
1.000000	0.000000	0.000000	0.000000	225.8
1.000000	0.000000	0.000000	0.000000	225.9
1.000000	0.000000	0.000000	0.000000	226.0
1.000000	0.000000	0.000000	0.000000	226.1
1.000000	0.000000	0.000000	0.000000	226.2
1.000000	0.000000	0.000000	0.000000	226.3
1.000000	0.000000	0.000000	0.000000	226.4
1.000000	0.000000	0.000000	0.000000	226.5
1.000000	0.000000	0.000000	0.000000	226.6
1.000000	0.000000	0.000000	0.000000	226.7
1.000000	0.000000	0.000000	0.000000	226.8
1.000000	0.000000	0.000000	0.000000	226.9
1.000000	0.000000	0.000000	0.000000	227.0
1.000000	0.000000	0.000000	0.000000	227.1
1.000000	0.000000	0.000000	0.000000	227.2
1.000000	0.000000	0.000000	0.000000	227.3
1.000000	0.000000	0.000000	0.000000	227.4
1.000000	0.000000	0.000000	0.000000	227.5
1.000000	0.000000	0.000000	0.000000	227.6
1.000000	0.000000	0.000000	0.000000	227.7
1.000000	0.000000	0.000000	0.000000	227.8
1.000000	0.000000	0.000000	0.000000	227.9
1.000000	0.000000	0.000000	0.000000	228.0
1.000000	0.000000	0.000000	0.000000	228.1
1.000000	0.000000	0.000000	0.000000	228.2
1.000000	0.000000	0.000000	0.000000	228.3
1.000000	0.000000	0.000000	0.000000	228.4
1.000000	0.000000	0.000000	0.000000	228.5
1.000000	0.000000	0.000000	0.000000	228.6
1.000000	0.000000	0.000000	0.000000	228.7
1.000000	0.000000	0.000000	0.000000	228.8
1.000000	0.000000	0.000000	0.000000	228.9
1.000000	0.000000	0.000000	0.000000	229.0
1.000000	0.000000	0.000000	0.000000	229.1
1.000000	0.000000	0.000000	0.000000	229.2
1.000000	0.000000	0.000000	0.000000	229.3
1.000000	0.000000	0.000000	0.000000	229.4
1.000000	0.000000	0.000000	0.000000	229.5
1.000000	0.000000	0.000000	0.000000	229.6
1.000000	0.000000	0.000000	0.000000	229.7
1.000000	0.000000	0.000000	0.000000	229.8
1.000000	0.000000	0.000000	0.000000	229.9
1.000000	0.000000	0.000000	0.000000	230.0
1.000000	0.000000	0.000000	0.000000	230.1
1.000000	0.000000	0.000000	0.000000	230.2
1.000000	0.000000	0.000000	0.000000	230.3
1.000000	0.000000	0.000000	0.000000	230.4
1.000000	0.000000	0.000000	0.000000	230.5
1.000000	0.000000	0.000000	0.000000	230.6
1.000000	0.000000	0.000000	0.000000	230.7
1.000000	0.000000	0.000000	0.000000	230.8
1.000000	0.000000	0.000000	0.000000	230.9
1.000000	0.000000	0.000000	0.000000	231.0
0.999986	0.000014	0.000000	0.000007	231.1
0.999986	0.000014	0.000000	0.000007	231.2
0.999986	0.000014	0.000000	0.000007	231.3
0.999986	0.000014	0.000000	0.000007	231.4
0.999986	0.000014	0.000000	0.000007	231.5
0.999986	0.000014	0.000000	0.000007	231.6
0.999986	0.000014	0.000000	0.000007	231.7
0.999985	0.000015	0.000000	0.000007	231.8
0.999985	0.000015	0.000000	0.000007	231.9
0.999985	0.000015	0.000000	0.000007	232.0
0.999985	0.000015	0.000000	0.000008	232.1
0.999985	0.000015	0.000000	0.000008	232.2
0.999985	0.000015	0.000000	0.000008	232.3
0.999985	0.000015	0.000000	0.000008	232.4
0.999984	0.000016	0.000000	0.000008	232.5
0.999984	0.000016	0.000000	0.000008	232.6
0.999984	0.000016	0.000000	0.000008	232.7
0.999984	0.000016	0.000000	0.000008	232.8
0.999984	0.000016	0.000000	0.000008	232.9
0.999984	0.000016	0.000000	0.000008	233.0
0.999984	0.000016	0.000000	0.000008	233.1
0.999983	0.000017	0.000000	0.000008	233.2
0.999983	0.000017	0.000000	0.000008	233.3
0.999983	0.000017	0.000000	0.000008	233.4
0.999983	0.000017	0.000000	0.000008	233.5
0.999983	0.000017	0.000000	0.000009	233.6
0.999983	0.000017	0.000000	0.000009	233.7
0.999983	0.000017	0.000000	0.000009	233.8
0.999982	0.000018	0.000000	0.000009	233.9
0.999982	0.000018	0.000000	0.000009	234.0
0.999982	0.000018	0.000000	0.000009	234.1
0.999982	0.000018	0.000000	0.000009	234.2
0.999982	0.000018	0.000000	0.000009	234.3
0.999982	0.000018	0.000000	0.000009	234.4
0.999981	0.000019	0.000000	0.000009	234.5
0.999981	0.000019	0.000000	0.000009	234.6
0.999981	0.000019	0.000000	0.000009	234.7
0.999981	0.000019	0.000000	0.000010	234.8
0.999981	0.000019	0.000000	0.000010	234.9
0.999981	0.000019	0.000000	0.000010	235.0
0.999980	0.000020	0.000000	0.000010	235.1
0.999980	0.000020	0.000000	0.000010	235.2
0.999980	0.000020	0.000000	0.000010	235.3
0.999980	0.000020	0.000000	0.000010	235.4
0.999980	0.000020	0.000000	0.000010	235.5
0.999980	0.000020	0.000000	0.000010	235.6
0.999979	0.000021	0.000000	0.000010	235.7
0.999979	0.000021	0.000000	0.000010	235.8
0.999979	0.000021	0.000000	0.000010	235.9
0.999979	0.000021	0.000000	0.000011	236.0
0.999979	0.000021	0.000000	0.000011	236.1
0.999978	0.000022	0.000000	0.000011	236.2
0.999978	0.000022	0.000000	0.000011	236.3
0.999978	0.000022	0.000000	0.000011	236.4
0.999978	0.000022	0.000000	0.000011	236.5
0.999978	0.000022	0.000000	0.000011	236.6
0.999978	0.000022	0.000000	0.000011	236.7
0.999977	0.000023	0.000000	0.000011	236.8
0.999977	0.000023	0.000000	0.000011	236.9
0.999977	0.000023	0.000000	0.000012	237.0
0.999977	0.000023	0.000000	0.000012	237.1
0.999977	0.000023	0.000000	0.000012	237.2
0.999976	0.000024	0.000000	0.000012	237.3
0.999976	0.000024	0.000000	0.000012	237.4
0.999976	0.000024	0.000000	0.000012	237.5
0.999976	0.000024	0.000000	0.000012	237.6
0.999976	0.000024	0.000000	0.000012	237.7
0.999975	0.000025	0.000000	0.000012	237.8
0.999975	0.000025	0.000000	0.000012	237.9
0.999975	0.000025	0.000000	0.000013	238.0
0.999975	0.000025	0.000000	0.000013	238.1
0.999974	0.000026	0.000000	0.000013	238.2
0.999974	0.000026	0.000000	0.000013	238.3
0.999974	0.000026	0.000000	0.000013	238.4
0.999974	0.000026	0.000000	0.000013	238.5
0.999974	0.000026	0.000000	0.000013	238.6
0.999973	0.000027	0.000000	0.000013	238.7
0.999973	0.000027	0.000000	0.000013	238.8
0.999973	0.000027	0.000000	0.000014	238.9
0.999973	0.000027	0.000000	0.000014	239.0
0.999972	0.000028	0.000000	0.000014	239.1
0.999972	0.000028	0.000000	0.000014	239.2
0.999972	0.000028	0.000000	0.000014	239.3
0.999972	0.000028	0.000000	0.000014	239.4
0.999972	0.000028	0.000000	0.000014	239.5
0.999971	0.000029	0.000000	0.000014	239.6
0.999971	0.000029	0.000000	0.000014	239.7
0.999971	0.000029	0.000000	0.000015	239.8
0.999971	0.000029	0.000000	0.000015	239.9
0.999970	0.000030	0.000000	0.000015	240.0
0.999970	0.000030	0.000000	0.000015	240.1
0.999970	0.000030	0.000000	0.000015	240.2
0.999970	0.000030	0.000000	0.000015	240.3
0.999969	0.000031	0.000000	0.000015	240.4
0.999969	0.000031	0.000000	0.000015	240.5
0.999969	0.000031	0.000000	0.000016	240.6
0.999969	0.000031	0.000000	0.000016	240.7
0.999968	0.000032	0.000000	0.000016	240.8
0.999968	0.000032	0.000000	0.000016	240.9
0.999968	0.000032	0.000000	0.000016	241.0
0.999967	0.000033	0.000000	0.000016	241.1
0.999967	0.000033	0.000000	0.000016	241.2
0.999967	0.000033	0.000000	0.000017	241.3
0.999967	0.000033	0.000000	0.000017	241.4
0.999966	0.000034	0.000000	0.000017	241.5
0.999966	0.000034	0.000000	0.000017	241.6
0.999966	0.000034	0.000000	0.000017	241.7
0.999966	0.000034	0.000000	0.000017	241.8
0.999965	0.000035	0.000000	0.000017	241.9
0.999965	0.000035	0.000000	0.000018	242.0
0.999965	0.000035	0.000000	0.000018	242.1
0.999964	0.000036	0.000000	0.000018	242.2
0.999964	0.000036	0.000000	0.000018	242.3
0.999964	0.000036	0.000000	0.000018	242.4
0.999963	0.000037	0.000000	0.000018	242.5
0.999963	0.000037	0.000000	0.000018	242.6
0.999963	0.000037	0.000000	0.000019	242.7
0.999963	0.000037	0.000000	0.000019	242.8
0.999962	0.000038	0.000000	0.000019	242.9
0.999962	0.000038	0.000000	0.000019	243.0
0.999962	0.000038	0.000000	0.000019	243.1
0.999961	0.000039	0.000000	0.000019	243.2
0.999961	0.000039	0.000000	0.000019	243.3
0.999961	0.000039	0.000000	0.000020	243.4
0.999960	0.000040	0.000000	0.000020	243.5
0.999960	0.000040	0.000000	0.000020	243.6
0.999960	0.000040	0.000000	0.000020	243.7
0.999959	0.000041	0.000000	0.000020	243.8
0.999959	0.000041	0.000000	0.000020	243.9
0.999959	0.000041	0.000000	0.000021	244.0
0.999958	0.000042	0.000000	0.000021	244.1
0.999958	0.000042	0.000000	0.000021	244.2
0.999958	0.000042	0.000000	0.000021	244.3
0.999957	0.000043	0.000000	0.000021	244.4
0.999957	0.000043	0.000000	0.000021	244.5
0.999957	0.000043	0.000000	0.000022	244.6
0.999956	0.000044	0.000000	0.000022	244.7
0.999956	0.000044	0.000000	0.000022	244.8
0.999956	0.000044	0.000000	0.000022	244.9
0.999955	0.000045	0.000000	0.000022	245.0
0.999955	0.000045	0.000000	0.000023	245.1
0.999955	0.000045	0.000000	0.000023	245.2
0.999954	0.000046	0.000000	0.000023	245.3
0.999954	0.000046	0.000000	0.000023	245.4
0.999953	0.000047	0.000000	0.000023	245.5
0.999953	0.000047	0.000000	0.000023	245.6
0.999953	0.000047	0.000000	0.000024	245.7
0.999952	0.000048	0.000000	0.000024	245.8
0.999952	0.000048	0.000000	0.000024	245.9
0.999952	0.000048	0.000000	0.000024	246.0
0.999951	0.000049	0.000000	0.000024	246.1
0.999951	0.000049	0.000000	0.000025	246.2
0.999950	0.000050	0.000000	0.000025	246.3
0.999950	0.000050	0.000000	0.000025	246.4
0.999950	0.000050	0.000000	0.000025	246.5
0.999949	0.000051	0.000000	0.000025	246.6
0.999949	0.000051	0.000000	0.000026	246.7
0.999948	0.000052	0.000000	0.000026	246.8
0.999948	0.000052	0.000000	0.000026	246.9
0.999948	0.000052	0.000000	0.000026	247.0
0.999947	0.000053	0.000000	0.000026	247.1
0.999947	0.000053	0.000000	0.000027	247.2
0.999946	0.000054	0.000000	0.000027	247.3
0.999946	0.000054	0.000000	0.000027	247.4
0.999945	0.000055	0.000000	0.000027	247.5
0.999945	0.000055	0.000000	0.000027	247.6
0.999945	0.000055	0.000000	0.000028	247.7
0.999944	0.000056	0.000000	0.000028	247.8
0.999944	0.000056	0.000000	0.000028	247.9
0.999943	0.000057	0.000000	0.000028	248.0
0.999943	0.000057	0.000000	0.000029	248.1
0.999942	0.000058	0.000000	0.000029	248.2
0.999942	0.000058	0.000000	0.000029	248.3
0.999942	0.000058	0.000000	0.000029	248.4
0.999941	0.000059	0.000000	0.000029	248.5
0.999941	0.000059	0.000000	0.000030	248.6
0.999940	0.000060	0.000000	0.000030	248.7
0.999940	0.000060	0.000000	0.000030	248.8
0.999939	0.000061	0.000000	0.000030	248.9
0.999939	0.000061	0.000000	0.000031	249.0
0.999938	0.000062	0.000000	0.000031	249.1
0.999938	0.000062	0.000000	0.000031	249.2
0.999937	0.000063	0.000000	0.000031	249.3
0.999937	0.000063	0.000000	0.000032	249.4
0.999936	0.000064	0.000000	0.000032	249.5
0.999936	0.000064	0.000000	0.000032	249.6
0.999935	0.000065	0.000000	0.000032	249.7
0.999935	0.000065	0.000000	0.000033	249.8
0.999934	0.000066	0.000000	0.000033	249.9
0.999934	0.000066	0.000000	0.000033	250.0
0.999933	0.000067	0.000000	0.000033	250.1
0.999933	0.000067	0.000000	0.000034	250.2
0.999932	0.000068	0.000000	0.000034	250.3
0.999932	0.000068	0.000000	0.000034	250.4
0.999931	0.000069	0.000000	0.000034	250.5
0.999931	0.000069	0.000000	0.000035	250.6
0.999930	0.000070	0.000000	0.000035	250.7
0.999930	0.000070	0.000000	0.000035	250.8
0.999929	0.000071	0.000000	0.000035	250.9
0.999929	0.000071	0.000000	0.000036	251.0
0.999928	0.000072	0.000000	0.000036	251.1
0.999927	0.000073	0.000000	0.000036	251.2
0.999927	0.000073	0.000000	0.000037	251.3
0.999926	0.000074	0.000000	0.000037	251.4
0.999926	0.000074	0.000000	0.000037	251.5
0.999925	0.000075	0.000000	0.000037	251.6
0.999925	0.000075	0.000000	0.000038	251.7
0.999924	0.000076	0.000000	0.000038	251.8
0.999923	0.000077	0.000000	0.000038	251.9
0.999923	0.000077	0.000000	0.000039	252.0
0.999922	0.000078	0.000000	0.000039	252.1
0.999922	0.000078	0.000000	0.000039	252.2
0.999921	0.000079	0.000000	0.000039	252.3
0.999921	0.000079	0.000000	0.000040	252.4
0.999920	0.000080	0.000000	0.000040	252.5
0.999919	0.000081	0.000000	0.000040	252.6
0.999919	0.000081	0.000000	0.000041	252.7
0.999918	0.000082	0.000000	0.000041	252.8
0.999917	0.000083	0.000000	0.000041	252.9
0.999917	0.000083	0.000000	0.000042	253.0
0.999916	0.000084	0.000000	0.000042	253.1
0.999916	0.000084	0.000000	0.000042	253.2
0.999915	0.000085	0.000000	0.000043	253.3
0.999914	0.000086	0.000000	0.000043	253.4
0.999914	0.000086	0.000000	0.000043	253.5
0.999913	0.000087	0.000000	0.000044	253.6
0.999912	0.000088	0.000000	0.000044	253.7
0.999912	0.000088	0.000000	0.000044	253.8
0.999911	0.000089	0.000000	0.000044	253.9
0.999910	0.000090	0.000000	0.000045	254.0
0.999910	0.000090	0.000000	0.000045	254.1
0.999909	0.000091	0.000000	0.000045	254.2
0.999908	0.000092	0.000000	0.000046	254.3
0.999908	0.000092	0.000000	0.000046	254.4
0.999907	0.000093	0.000000	0.000047	254.5
0.999906	0.000094	0.000000	0.000047	254.6
0.999906	0.000094	0.000000	0.000047	254.7
0.999905	0.000095	0.000000	0.000048	254.8
0.999904	0.000096	0.000000	0.000048	254.9
0.999903	0.000097	0.000000	0.000048	255.0
0.999903	0.000097	0.000000	0.000049	255.1
0.999902	0.000098	0.000000	0.000049	255.2
0.999901	0.000099	0.000000	0.000049	255.3
0.999901	0.000099	0.000000	0.000050	255.4
0.999900	0.000100	0.000000	0.000050	255.5
0.999899	0.000101	0.000000	0.000050	255.6
0.999898	0.000102	0.000000	0.000051	255.7
0.999898	0.000102	0.000000	0.000051	255.8
0.999897	0.000103	0.000000	0.000052	255.9
0.999896	0.000104	0.000000	0.000052	256.0
0.999895	0.000105	0.000000	0.000052	256.1
0.999895	0.000105	0.000000	0.000053	256.2
0.999894	0.000106	0.000000	0.000053	256.3
0.999893	0.000107	0.000000	0.000054	256.4
0.999892	0.000108	0.000000	0.000054	256.5
0.999891	0.000109	0.000000	0.000054	256.6
0.999891	0.000109	0.000000	0.000055	256.7
0.999890	0.000110	0.000000	0.000055	256.8
0.999889	0.000111	0.000000	0.000056	256.9
0.999888	0.000112	0.000000	0.000056	257.0
0.999887	0.000113	0.000000	0.000056	257.1
0.999887	0.000113	0.000000	0.000057	257.2
0.999886	0.000114	0.000000	0.000057	257.3
0.999885	0.000115	0.000000	0.000058	257.4
0.999884	0.000116	0.000000	0.000058	257.5
0.999883	0.000117	0.000000	0.000058	257.6
0.999882	0.000118	0.000000	0.000059	257.7
0.999881	0.000118	0.000000	0.000059	257.8
0.999881	0.000119	0.000000	0.000060	257.9
0.999880	0.000120	0.000000	0.000060	258.0
0.999879	0.000121	0.000000	0.000061	258.1
0.999878	0.000122	0.000000	0.000061	258.2
0.999877	0.000123	0.000000	0.000061	258.3
0.999876	0.000124	0.000000	0.000062	258.4
0.999875	0.000125	0.000000	0.000062	258.5
0.999874	0.000126	0.000000	0.000063	258.6
0.999874	0.000126	0.000000	0.000063	258.7
0.999873	0.000127	0.000000	0.000064	258.8
0.999872	0.000128	0.000000	0.000064	258.9
0.999871	0.000129	0.000000	0.000065	259.0
0.999870	0.000130	0.000000	0.000065	259.1
0.999869	0.000131	0.000000	0.000066	259.2
0.999868	0.000132	0.000000	0.000066	259.3
0.999867	0.000133	0.000000	0.000066	259.4
0.999866	0.000134	0.000000	0.000067	259.5
0.999865	0.000135	0.000000	0.000067	259.6
0.999864	0.000136	0.000000	0.000068	259.7
0.999863	0.000137	0.000000	0.000068	259.8
0.999862	0.000138	0.000000	0.000069	259.9
0.999861	0.000139	0.000000	0.000069	260.0
0.999860	0.000140	0.000000	0.000070	260.1
0.999859	0.000141	0.000000	0.000070	260.2
0.999858	0.000142	0.000000	0.000071	260.3
0.999857	0.000143	0.000000	0.000071	260.4
0.999856	0.000144	0.000000	0.000072	260.5
0.999855	0.000145	0.000000	0.000072	260.6
0.999854	0.000146	0.000000	0.000073	260.7
0.999853	0.000147	0.000000	0.000073	260.8
0.999852	0.000148	0.000000	0.000074	260.9
0.999851	0.000149	0.000000	0.000075	261.0
0.999850	0.000150	0.000000	0.000075	261.1
0.999849	0.000151	0.000000	0.000076	261.2
0.999848	0.000152	0.000000	0.000076	261.3
0.999847	0.000153	0.000000	0.000077	261.4
0.999846	0.000154	0.000000	0.000077	261.5
0.999845	0.000155	0.000000	0.000078	261.6
0.999843	0.000156	0.000000	0.000078	261.7
0.999842	0.000158	0.000000	0.000079	261.8
0.999841	0.000159	0.000000	0.000079	261.9
0.999840	0.000160	0.000000	0.000080	262.0
0.999839	0.000161	0.000000	0.000080	262.1
0.999838	0.000162	0.000000	0.000081	262.2
0.999837	0.000163	0.000000	0.000082	262.3
0.999836	0.000164	0.000000	0.000082	262.4
0.999834	0.000166	0.000000	0.000083	262.5
0.999833	0.000167	0.000000	0.000083	262.6
0.999832	0.000168	0.000000	0.000084	262.7
0.999831	0.000169	0.000000	0.000085	262.8
0.999830	0.000170	0.000000	0.000085	262.9
0.999829	0.000171	0.000000	0.000086	263.0
0.999827	0.000173	0.000000	0.000086	263.1
0.999826	0.000174	0.000000	0.000087	263.2
0.999825	0.000175	0.000000	0.000088	263.3
0.999824	0.000176	0.000000	0.000088	263.4
0.999823	0.000177	0.000000	0.000089	263.5
