#System_name	#dH(QQ-SS) [J/mol]	#dS(QQ-SS) [J/Kmol]	#W = dH/2 - dH(QS-SS) [J/mol]	
CPP10		58311.68805		169.64530		72.13222111
CPP12		55730.66601		162.37210		-921.980944
CPP10_invers	58379.88579		164.45792		586.2382378
CPP11_invers	57296.59097		162.86952		65.57474657
CPP12_invers	59030.38728		171.63080		1021.654558
