7.50000082740371e-12	100
7.50000082740371e-12	102
7.50000082740371e-12	104
7.50000082740371e-12	106
7.50000082740371e-12	108
7.50000082740371e-12	110
7.50000082740371e-12	112
7.50000082740371e-12	114
7.50000082740371e-12	116
7.50000082740371e-12	118
7.50000082740371e-12	120
7.50000082740371e-12	122
7.50000082740371e-12	124
7.50000082740371e-12	126
7.50000082740371e-12	128
7.50000082740371e-12	130
7.50000082740371e-12	132
7.50000082740371e-12	134
7.50000082740371e-12	136
7.50000082740371e-12	138
7.50000082740371e-12	140
7.50000082740371e-12	142
7.50000082740371e-12	144
7.50000082740371e-12	146
7.50000082740371e-12	148
7.50000082740371e-12	150
7.50000082740371e-12	152
7.50000082740371e-12	154
7.50000082740371e-12	156
7.50000082740371e-12	158
7.50000082740371e-12	160
7.50000082740371e-12	162
7.50000082740371e-12	164
7.50000082740371e-12	166
7.50000082740371e-12	168
3.560312532150072e-11	170
4.330412214585696e-10	172
4.012998002714713e-09	174
1.544929862098919e-07	176
1.46303585841412e-07	178
4.6500107014129854e-06	180
5.875548882540716e-06	182
7.39180653564146e-06	184
9.253746936693221e-06	186
1.1529619708864468e-05	188
1.429893463147009e-05	190
1.7654178160102767e-05	192
2.170239672874213e-05	194
2.6566981758718503e-05	196
3.238971321599779e-05	198
3.933292588634505e-05	200
4.758187482230349e-05	202
5.73472982888467e-05	204
6.886818851629337e-05	206
8.241478109832205e-05	208
9.829177455519682e-05	210
0.00011684179253232631	212
0.00013844910224976368	214
0.00016354360429804532	216
0.0001926051107165226	218
0.00022616793056332244	220
0.0002648257849677768	222
0.0003092370770396908	224
0.00036013054609095355	226
0.00041831134053024375	228
0.00048466754964022373	230
0.000560177241422535	232
0.000645916061960368	234
0.000743065461537338	236
0.0008529216243298566	238
0.0009769051921572117	240
0.0011165718889333287	242
0.0012736241715563213	244
0.001449924055584405	246
0.0016475072908574088	248
0.00186859909411603	250
0.0021156316837028766	252
0.002391263906969614	254
0.0026984033057565423	256
0.0030402310314226527	258
0.003420230101149712	260
0.0038422175851859546	262
0.004310381434925896	264
0.004829322810263944	266
0.0054041049493899745	268
0.006040309855576536	270
0.0067441043674859695	272
0.007522317550927168	274
0.00838253182637665	276
0.009333190863126927	278
0.010383728076437757	280
0.011544720627177587	282
0.012828075241743179	284
0.014247254084310577	286
0.015817551529592105	288
0.01755643630828351	290
0.01948397859189163	292
0.021623388861117893	294
0.024001705982507362	296
0.02665068760237466	298
0.02960797972333226	300
0.032918679187136805	302
0.03663746154104048	304
0.040831543332222824	306
0.04558491224682066	308
0.05100454983327355	310
0.05722991283794178	312
0.0644480027962604	314
0.07291858937614466	316
0.08301926038518939	318
0.09533293338549585	320
0.11083823833972711	322
0.1313964506193085	324
0.16135293234628037	326
0.21551235288991008	328
0.3179126108791683	330
0.37463011268673724	332
0.40756239546786527	334
0.43213780161109555	336
0.4527728623097675	338
0.47139759203596526	340
0.48911574431758714	342
0.5067138033789118	344
0.5248832513941593	346
0.5443669729488411	348
0.5661173964057519	350
0.591547410385623	352
0.6229916235766658	354
0.6642421304996713	356
0.7171901963592651	358
0.7682438825631892	360
0.8050395536348669	362
0.8309337093372637	364
0.8502375378977487	366
0.8653731033199845	368
0.8776837356167766	370
0.8879677546729299	372
0.8967326579171504	374
0.9043195088995876	376
0.9109680150137197	378
0.9168528653249945	380
0.922105202587164	382
0.926825935710923	384
0.9310943365990094	386
0.93497378799266	388
0.9385157429382275	390
0.9417625237831309	392
0.9447493460328353	394
0.9475058111144199	396
0.950057026977561	398
0.9524244626287465	400
0.9546266090085157	402
0.9566794966231066	404
0.9585971056621879	406
0.9603916943449222	408
0.9620740643168679	410
0.9636537770483914	412
0.9651393317038247	414
0.9665383124284738	416
0.9678575111502061	418
0.9691030306188719	420
0.9702803713761947	422
0.9713945055676118	424
0.9724499399098568	426
0.9734507696667394	428
0.9744007251265381	430
0.9753032117928422	432
0.9761613452782187	434
0.9769779817131431	436
0.9777557443409715	438
0.9784970468556418	440
0.9792041139463505	442
0.9798789994381641	444
0.9805236023558708	446
0.9811396811876558	448
0.9817288665832381	450
0.9822926726862854	452
0.9828325072718828	454
0.9833496808355068	456
0.9838454147595183	458
0.9843208486659336	460
0.9847770470496374	462
0.9852150052737826	464
0.9856356549985525	466
0.9860398691054143	468
0.9864284661712351	470
0.9868022145399632	472
0.9871618360338172	474
0.9875080093409596	476
0.9878413731123008	478
0.9881625287963474	480
0.9884720432377221	482
0.988770451062146	484
0.9890582568681608	486
0.9893359372436885	488
0.9896039426235965	490
0.9898626990027379	492
0.9901126095174415	494
0.9903540559071059	496
0.9905873998663731	498
